CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,crim_log,zn_log,dis_log,rad_log,medv_log,b_cube,age_cube,lstat_log,Transformed INDUS,Transformed NOX,Transformed PTRATIO,Transformed RM,Transformed TAX,Transformed age_cube,Transformed b_cube,Transformed crim_log,Transformed dis_log,Transformed lstat_log,Transformed medv_log,Transformed rad_log,Transformed zn_log,Imputed: Transformed INDUS,Imputed: Transformed age_cube,Imputed: Transformed b_cube,Imputed: Transformed crim_log,Imputed: Transformed dis_log,Imputed: Transformed lstat_log,Imputed: Transformed rad_log,Warnings,Cluster ID,Distance to Centroid
0.10008,0,2.46,0.488,6.563,95.6,2.847,3,193,17.8,396.9,5.68,32.5,-2.301785413,0,1.046265808,1.098612289,3.481240089,7.34897945,4.572488593,1.736951233,-1.26949997,-0.575867062,-0.30253578,0.399928128,-1.279181067,0.846272947,0.361340101,-0.706606553,-0.262526554,-1.059335679,1.09619022,-0.879562207,-0.58551202,-1.26949997,0.846272947,0.361340101,-0.706606553,-0.262526554,-1.059335679,-0.879562207,,1,7.341077811
0.08308,0,2.46,0.488,5.604,89.8,2.9879,3,193,17.8,391,13.98,26.4,-2.48795128,0,1.0945708,1.098612289,3.27336401,7.312382812,4.478082726,2.637627737,-1.26949997,-0.575867062,-0.30253578,-0.964855156,-1.279181067,0.710522365,0.327649385,-0.792753285,-0.173004065,0.441019976,0.587559326,-0.879562207,-0.58551202,-1.26949997,0.710522365,0.327649385,-0.792753285,-0.173004065,0.441019976,-0.879562207,,3,6.001828647
0.06047,0,2.46,0.488,6.153,68.8,3.2797,3,193,17.8,387.11,13.15,29.6,-2.805607905,0,1.187751955,1.098612289,3.387774361,7.288052013,4.097599229,2.576421759,-1.26949997,-0.575867062,-0.30253578,-0.183555862,-1.279181067,0.163407473,0.305250552,-0.939746289,-3.14E-04,0.339062464,0.86749841,-0.879562207,-0.58551202,-1.26949997,0.163407473,0.305250552,-0.939746289,-3.14E-04,0.339062464,-0.879562207,,3,5.02386135
0.05602,0,2.46,0.488,7.831,53.6,3.1992,3,193,17.8,392.63,4.45,50,-2.882046509,0,1.162900779,1.098612289,3.912023005,7.322530006,3.770407262,1.492904096,-1.26949997,-0.575867062,-0.30253578,2.204459101,-1.279181067,-0.307077053,0.336990851,-0.975117628,-0.046369744,-1.465871766,2.150229246,-0.879562207,-0.58551202,-1.26949997,-0.307077053,0.336990851,-0.975117628,-0.046369744,-1.465871766,-0.879562207,,1,8.349317038
0.07875,45,3.44,0.437,6.782,41.1,3.7886,5,398,15.2,393.87,6.68,32,-2.541477001,3.828641396,1.331996558,1.609437912,3.465735903,7.330230551,3.451018393,1.899117988,-1.12657202,-1.01607434,-1.503549881,0.711593966,-0.062148111,-0.766341142,0.344079942,-0.817521875,0.267011434,-0.789196726,1.058254599,-0.296053371,1.780579838,-1.12657202,-0.766341142,0.344079942,-0.817521875,0.267011434,-0.789196726,-0.296053371,,1,4.09083119
0.12579,45,3.44,0.437,6.556,29.1,4.5667,5,398,15.2,382.84,4.56,29.8,-2.073141429,3.828641396,1.518790843,1.609437912,3.394508394,7.261156031,3.075844173,1.517322624,-1.12657202,-1.01607434,-1.503549881,0.389966206,-0.062148111,-1.305821579,0.28049022,-0.60080342,0.613192832,-1.425195146,0.88397523,-0.296053371,1.780579838,-1.12657202,-1.305821579,0.28049022,-0.60080342,0.613192832,-1.425195146,-0.296053371,,1,4.475084121
0.0837,45,3.44,0.437,7.185,38.9,4.5667,5,398,15.2,396.9,5.39,34.9,-2.480516301,3.828641396,1.518790843,1.609437912,3.552486829,7.34897945,3.388310491,1.684545385,-1.12657202,-1.01607434,-1.503549881,1.285116034,-0.062148111,-0.856511747,0.361340101,-0.78931281,0.613192832,-1.146633848,1.270516642,-0.296053371,1.780579838,-1.12657202,-0.856511747,0.361340101,-0.78931281,0.613192832,-1.146633848,-0.296053371,,1,4.173244187
0.09068,45,3.44,0.437,6.951,21.5,6.4798,5,398,15.2,377.68,5.1,37,-2.400418453,3.828641396,1.868689646,1.609437912,3.610917913,7.228385884,2.780648883,1.62924054,-1.12657202,-1.01607434,-1.503549881,0.952103221,-0.062148111,-1.730296596,0.250322157,-0.752248186,1.261651944,-1.238761196,1.413485734,-0.296053371,1.780579838,-1.12657202,-1.730296596,0.250322157,-0.752248186,1.261651944,-1.238761196,-0.296053371,,1,4.968989625
0.06911,45,3.44,0.437,6.739,30.8,6.4798,5,398,15.2,389.71,4.69,30.5,-2.672055841,3.828641396,1.868689646,1.609437912,3.417726684,7.304332201,3.134610414,1.545432582,-1.12657202,-1.01607434,-1.503549881,0.650399304,-0.062148111,-1.22131887,0.320238026,-0.877946165,1.261651944,-1.378369304,0.94078571,-0.296053371,1.780579838,-1.12657202,-1.22131887,0.320238026,-0.877946165,1.261651944,-1.378369304,-0.296053371,,1,3.997472319
0.08664,45,3.44,0.437,7.178,26.3,6.4798,5,398,15.2,390.49,2.87,36.4,-2.445993676,3.828641396,1.868689646,1.609437912,3.594568775,7.309202131,2.973846739,1.05431203,-1.12657202,-1.01607434,-1.503549881,1.275154113,-0.062148111,-1.452488426,0.324721264,-0.773337747,1.261651944,-2.196482683,1.373482686,-0.296053371,1.780579838,-1.12657202,-1.452488426,0.324721264,-0.773337747,1.261651944,-2.196482683,-0.296053371,,1,5.848266177
0.02187,60,2.93,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.03,31.1,-3.822639444,4.110873864,1.827705596,0,3.437207819,7.32712744,2.147229169,1.615419984,-1.200952892,-1.326808888,-1.31877848,0.737210337,-0.851735346,-2.641120224,0.34122323,-1.410369314,1.185697181,-1.261783611,0.988452124,-2.13449138,1.954998875,-1.200952892,-2.641120224,0.34122323,-1.410369314,1.185697181,-1.261783611,-2.13449138,,1,6.792691613
0.01439,60,2.93,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,29.1,-4.241221758,4.110873864,1.827705596,0,3.370738174,7.222128423,2.65900579,1.477048724,-1.200952892,-1.326808888,-1.31877848,0.458276527,-0.851735346,-1.905212849,0.244561564,-1.604064855,1.185697181,-1.492283798,0.825814292,-2.13449138,1.954998875,-1.200952892,-1.905212849,0.244561564,-1.604064855,1.185697181,-1.492283798,-2.13449138,,1,6.69539266
0.01381,80,0.46,0.422,7.875,32,5.6484,4,255,14.4,394.23,2.97,50,-4.282362312,4.394449155,1.731372319,1.386294361,3.912023005,7.332463166,3.174802104,1.088561953,-1.561189663,-1.145547068,-1.873092681,2.267076895,-0.911102807,-1.163525373,0.346135277,-1.62310231,1.007165015,-2.139428829,2.150229246,-0.550947072,2.130247773,-1.561189663,-1.163525373,0.346135277,-1.62310231,1.007165015,-2.139428829,-0.550947072,,1,8.28285484
0.04011,80,1.52,0.404,7.287,34.1,7.309,2,329,12.6,396.9,4.08,33.3,-3.216129599,4.394449155,1.989106465,0.693147181,3.505557397,7.34897945,3.242784783,1.406096988,-1.406594125,-1.300914343,-2.704563981,1.430275466,-0.471783594,-1.065769922,0.361340101,-1.129711845,1.484817566,-1.610475888,1.155689774,-1.342719226,2.130247773,-1.406594125,-1.065769922,0.361340101,-1.129711845,1.484817566,-1.610475888,-1.342719226,,1,7.373324824
0.04666,80,1.52,0.404,7.107,36.6,7.309,2,329,12.6,354.31,8.61,30.3,-3.064868012,4.394449155,1.989106465,0.693147181,3.411147713,7.076108281,3.320170311,2.152924318,-1.406594125,-1.300914343,-2.704563981,1.174111763,-0.471783594,-0.954493676,0.110136017,-1.059716783,1.484817566,-0.366403679,0.924688292,-1.342719226,2.130247773,-1.406594125,-0.954493676,0.110136017,-1.059716783,1.484817566,-0.366403679,-1.342719226,,1,6.938412943
0.03768,80,1.52,0.404,7.274,38.3,7.309,2,329,12.6,392.2,6.62,34.6,-3.278625829,4.394449155,1.989106465,0.693147181,3.543853682,7.31985587,3.37079953,1.89009537,-1.406594125,-1.300914343,-2.704563981,1.411774754,-0.471783594,-0.881691572,0.334529053,-1.158631464,1.484817566,-0.80422669,1.24939307,-1.342719226,2.130247773,-1.406594125,-0.881691572,0.334529053,-1.158631464,1.484817566,-0.80422669,-1.342719226,,1,7.021727324
0.0315,95,1.47,0.403,6.975,15.3,7.6534,3,402,17,396.9,4.56,34.9,-3.457767733,4.564348191,2.035149994,1.098612289,3.552486829,7.34897945,2.482545081,1.517322624,-1.413886368,-1.309545858,-0.67207858,0.986258381,-0.038401127,-2.1589539,0.361340101,-1.241527915,1.570148939,-1.425195146,1.270516642,-0.879562207,2.235244999,-1.413886368,-2.1589539,0.361340101,-1.241527915,1.570148939,-1.425195146,-0.879562207,,1,6.281138973
0.01778,95,1.47,0.403,7.135,13.9,7.6534,3,402,17,384.3,4.45,32.9,-4.029681049,4.564348191,2.035149994,1.098612289,3.493472658,7.270374713,2.404390113,1.492904096,-1.413886368,-1.309545858,-0.67207858,1.21395945,-0.038401127,-2.271336558,0.288976901,-1.506176123,1.570148939,-1.465871766,1.126120851,-0.879562207,2.235244999,-1.413886368,-2.271336558,0.288976901,-1.506176123,1.570148939,-1.465871766,-0.879562207,,1,6.769473204
0.03445,82.5,2.03,0.415,6.162,38.4,6.27,2,348,14.7,393.77,7.43,24.1,-3.368246282,4.424846632,1.835776355,0.693147181,3.18221184,7.329610139,3.373730661,2.005525859,-1.332213254,-1.205967675,-1.734514131,-0.170747677,-0.358985417,-0.877476761,0.343508793,-1.200102595,1.200654526,-0.611941462,0.364528327,-1.342719226,2.149033346,-1.332213254,-0.877476761,0.343508793,-1.200102595,1.200654526,-0.611941462,-1.342719226,,1,6.44692972
0.02177,82.5,2.03,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,42.3,-3.827222404,4.424846632,1.835776355,0.693147181,3.744787086,7.339586035,2.503993617,1.134622726,-1.332213254,-1.205967675,-1.734514131,1.889947,-0.358985417,-2.128112053,0.352692562,-1.412490041,1.200654526,-2.062700346,1.741036637,-1.342719226,2.149033346,-1.332213254,-2.128112053,0.352692562,-1.412490041,1.200654526,-2.062700346,-1.342719226,,1,8.915083786
0.0351,95,2.68,0.4161,7.853,33.2,5.118,4,224,14.7,392.78,3.81,48.5,-3.349554149,4.564348191,1.632763738,1.386294361,3.881563798,7.323462385,3.214001151,1.337629189,-1.237414103,-1.196473008,-1.734514131,2.235767998,-1.095141937,-1.107159244,0.337849195,-1.191452964,0.824416081,-1.724530212,2.075701701,-0.550947072,2.235244999,-1.237414103,-1.107159244,0.337849195,-1.191452964,0.824416081,-1.724530212,-0.550947072,,1,7.053863864
0.02009,95,2.68,0.4161,8.034,31.9,5.118,4,224,14.7,390.55,2.88,50,-3.9075331,4.564348191,1.632763738,1.386294361,3.912023005,7.309576473,3.171491568,1.057790294,-1.237414103,-1.196473008,-1.734514131,2.493354833,-1.095141937,-1.168285747,0.325065881,-1.449653159,0.824416081,-2.190688557,2.150229246,-0.550947072,2.235244999,-1.237414103,-1.168285747,0.325065881,-1.449653159,0.824416081,-2.190688557,-0.550947072,,1,8.158679974
0.13642,0,10.59,0.489,5.891,22.3,3.9454,4,277,18.6,396.9,10.87,22.6,-1.992016917,0,1.372550343,1.386294361,3.117949906,7.34897945,2.814718414,2.386006701,-0.083781366,-0.567235547,0.06700702,-0.556416363,-0.780494392,-1.681306435,0.361340101,-0.563263716,0.342168798,0.021867215,0.207292318,-0.550947072,-0.58551202,-0.083781366,-1.681306435,0.361340101,-0.563263716,0.342168798,0.021867215,-0.550947072,,3,3.696351471
0.22969,0,10.59,0.489,6.326,52.5,4.3549,4,277,18.6,394.87,10.97,24.4,-1.471024705,0,1.471301648,1.386294361,3.194583132,7.336428904,3.744436194,2.395164274,-0.083781366,-0.567235547,0.06700702,0.062645919,-0.780494392,-0.344422058,0.34978612,-0.322178832,0.525182238,0.037121989,0.394798386,-0.550947072,-0.58551202,-0.083781366,-0.344422058,0.34978612,-0.322178832,0.525182238,0.037121989,-0.550947072,,3,2.734561234
0.25199,0,10.59,0.489,5.783,72.7,4.3549,4,277,18.6,389.43,18.06,22.5,-1.378365875,0,1.471301648,1.386294361,3.113515309,7.302582435,4.173606214,2.893699548,-0.083781366,-0.567235547,0.06700702,-0.710114585,-0.780494392,0.272701447,0.318627199,-0.279301717,0.525182238,0.867586883,0.196441752,-0.550947072,-0.58551202,-0.083781366,0.272701447,0.318627199,-0.279301717,0.525182238,0.867586883,-0.550947072,,3,2.9617841
0.13587,0,10.59,0.489,6.064,59.1,4.2392,4,277,18.6,381.32,14.66,24.4,-1.996056733,0,1.444374572,1.386294361,3.194583132,7.251533564,3.895194607,2.685122696,-0.083781366,-0.567235547,0.06700702,-0.310214582,-0.780494392,-0.127639533,0.271631816,-0.565133108,0.47527893,0.520137541,0.394798386,-0.550947072,-0.58551202,-0.083781366,-0.127639533,0.271631816,-0.565133108,0.47527893,0.520137541,-0.550947072,,3,2.351855257
0.43571,0,10.59,0.489,5.344,100,3.875,4,277,18.6,396.9,23.09,20,-0.830778395,0,1.354545663,1.386294361,2.995732274,7.34897945,4.641588834,3.139399623,-0.083781366,-0.567235547,0.06700702,-1.334869393,-0.780494392,0.945635392,0.361340101,-0.02591009,0.308801153,1.276876451,-0.091749612,-0.550947072,-0.58551202,-0.083781366,0.945635392,0.361340101,-0.02591009,0.308801153,1.276876451,-0.550947072,,3,4.606584616
0.17446,0,10.59,0.489,5.96,92.1,3.8771,4,277,18.6,393.25,17.27,21.7,-1.74605979,0,1.355087451,1.386294361,3.077312261,7.326382302,4.51599248,2.848970892,-0.083781366,-0.567235547,0.06700702,-0.458220277,-0.780494392,0.765034562,0.340537259,-0.449449068,0.309805237,0.793077454,0.107860184,-0.550947072,-0.58551202,-0.083781366,0.765034562,0.340537259,-0.449449068,0.309805237,0.793077454,-0.550947072,,3,2.751492659
0.37578,0,10.59,0.489,5.404,88.6,3.665,4,277,18.6,395.24,23.98,19.3,-0.978751413,0,1.298828335,1.386294361,2.960105096,7.338719642,4.458046293,3.17722015,-0.083781366,-0.567235547,0.06700702,-1.249481492,-0.780494392,0.681711048,0.351894964,-0.094383394,0.205541558,1.33987825,-0.17892214,-0.550947072,-0.58551202,-0.083781366,0.681711048,0.351894964,-0.094383394,0.205541558,1.33987825,-0.550947072,,3,4.295575742
0.21719,0,10.59,0.489,5.807,53.8,3.6526,4,277,18.6,390.94,16.03,22.4,-1.526982732,0,1.295439243,1.386294361,3.109060959,7.312008758,3.775091003,2.774461967,-0.083781366,-0.567235547,0.06700702,-0.675959424,-0.780494392,-0.300342085,0.327305033,-0.348072952,0.199260634,0.668959763,0.185542854,-0.550947072,-0.58551202,-0.083781366,-0.300342085,0.327305033,-0.348072952,0.199260634,0.668959763,-0.550947072,,3,2.580774083
0.14052,0,10.59,0.489,6.375,32.3,3.9454,4,277,18.6,385.81,9.38,28.1,-1.962405452,0,1.372550343,1.386294361,3.335769576,7.279884573,3.184692517,2.238579763,-0.083781366,-0.567235547,0.06700702,0.132379372,-0.780494392,-1.149303489,0.29773164,-0.549561253,0.342168798,-0.223718009,0.740253176,-0.550947072,-0.58551202,-0.083781366,-1.149303489,0.29773164,-0.549561253,0.342168798,-0.223718009,-0.550947072,,3,4.029219974
0.28955,0,10.59,0.489,5.412,9.8,3.5875,4,277,18.6,348.93,29.55,23.7,-1.239427285,0,1.277455581,1.386294361,3.165475048,7.040109868,2.139974961,3.386083744,-0.083781366,-0.567235547,0.06700702,-1.238096439,-0.780494392,-2.651551386,0.076996025,-0.215009021,0.165931942,1.687805251,0.323576767,-0.550947072,-0.58551202,-0.083781366,-2.651551386,0.076996025,-0.215009021,0.165931942,1.687805251,-0.550947072,,3,6.976691141
0.19802,0,10.59,0.489,6.182,42.4,3.9454,4,277,18.6,393.63,9.47,25,-1.619387243,0,1.372550343,1.386294361,3.218875825,7.328741386,3.487026803,2.248128907,-0.083781366,-0.567235547,0.06700702,-0.142285043,-0.780494392,-0.714562978,0.342709022,-0.390832383,0.342168798,-0.207810952,0.454237711,-0.550947072,-0.58551202,-0.083781366,-0.714562978,0.342709022,-0.390832383,0.342168798,-0.207810952,-0.550947072,,3,2.945399369
0.0456,0,13.89,0.55,5.888,56,3.1121,5,276,16.4,392.8,13.51,23.3,-3.087847562,0,1.135297739,1.609437912,3.148453361,7.323586684,3.825862366,2.603430152,0.397506627,-0.040713117,-0.94923568,-0.560685758,-0.786431138,-0.227335584,0.337963625,-1.070350382,-0.097525798,0.384053308,0.281928126,-0.296053371,-0.58551202,0.397506627,-0.227335584,0.337963625,-1.070350382,-0.097525798,0.384053308,-0.296053371,,3,4.842692724
0.07013,0,13.89,0.55,6.642,85.1,3.4211,5,276,16.4,392.78,9.69,28.7,-2.657404616,0,1.229962137,1.609437912,3.356897123,7.323462385,4.398553243,2.271094426,0.397506627,-0.040713117,-0.94923568,0.512355531,-0.786431138,0.596163229,0.337849195,-0.87116643,0.077913473,-0.169554768,0.791948027,-0.296053371,-0.58551202,0.397506627,0.596163229,0.337849195,-0.87116643,0.077913473,-0.169554768,-0.296053371,,3,5.87221627
0.11069,0,13.89,0.55,5.951,93.8,2.8893,5,276,16.4,396.9,17.92,21.5,-2.201021778,0,1.061014258,1.609437912,3.068052935,7.34897945,4.543608948,2.885917408,0.397506627,-0.040713117,-0.94923568,-0.471028462,-0.786431138,0.804745563,0.361340101,-0.659979005,-0.235193603,0.854623318,0.08520448,-0.296053371,-0.58551202,0.397506627,0.804745563,0.361340101,-0.659979005,-0.235193603,0.854623318,-0.296053371,,3,5.215788076
0.11425,0,13.89,0.55,6.373,92.4,3.3633,5,276,16.4,393.74,10.5,23,-2.169366249,0,1.212922635,1.609437912,3.135494216,7.329423995,4.520890523,2.351375257,0.397506627,-0.040713117,-0.94923568,0.129533108,-0.786431138,0.772077686,0.343337429,-0.645330669,0.046334571,-0.03582218,0.250219709,-0.296053371,-0.58551202,0.397506627,0.772077686,0.343337429,-0.645330669,0.046334571,-0.03582218,-0.296053371,,3,4.801078775
0.35809,0,6.2,0.507,6.951,88.5,2.8617,8,307,17.4,391.7,9.71,26.7,-1.026970928,0,1.051415854,2.079441542,3.284663565,7.316743951,4.456368443,2.273156282,-0.724040243,-0.411868273,-0.48730718,0.952103221,-0.602392008,0.67929839,0.331664232,-0.11669658,-0.252982098,-0.166120107,0.615207061,0.240825082,-0.58551202,-0.724040243,0.67929839,0.331664232,-0.11669658,-0.252982098,-0.166120107,0.240825082,,3,5.776836697
0.40771,0,6.2,0.507,6.164,91.3,3.048,8,307,17.4,395.24,21.46,21.7,-0.897199142,0,1.114485638,2.079441542,3.077312261,7.338719642,4.502878816,3.066190737,-0.724040243,-0.411868273,-0.48730718,-0.167901413,-0.602392008,0.746177816,0.351894964,-0.056645747,-0.13609637,1.154924378,0.107860184,0.240825082,-0.58551202,-0.724040243,0.746177816,0.351894964,-0.056645747,-0.13609637,1.154924378,0.240825082,,3,4.828818982
0.62356,0,6.2,0.507,6.879,77.7,3.2721,8,307,17.4,390.39,9.93,27.5,-0.472310288,0,1.185431981,2.079441542,3.314186005,7.308578144,4.267173876,2.295560478,-0.724040243,-0.411868273,-0.48730718,0.84963774,-0.602392008,0.407246735,0.324146824,0.139968094,-0.004613204,-0.128798981,0.687442524,0.240825082,-0.58551202,-0.724040243,0.407246735,0.324146824,0.139968094,-0.004613204,-0.128798981,0.240825082,,3,5.438012267
0.6147,0,6.2,0.507,6.618,80.8,3.2721,8,307,17.4,396.9,7.6,30.1,-0.486620935,0,1.185431981,2.079441542,3.404525172,7.34897945,4.323184666,2.028148247,-0.724040243,-0.411868273,-0.48730718,0.47820037,-0.602392008,0.487787251,0.361340101,0.133345959,-0.004613204,-0.574256868,0.908484269,0.240825082,-0.58551202,-0.724040243,0.487787251,0.361340101,0.133345959,-0.004613204,-0.574256868,0.240825082,,3,5.844186189
0.31533,0,6.2,0.504,8.266,78.3,2.8944,8,307,17.4,385.05,4.14,44.8,-1.154135569,0,1.062777836,2.079441542,3.802208139,7.275101261,4.278129441,1.420695788,-0.724040243,-0.437762818,-0.48730718,2.823521383,-0.602392008,0.423000251,0.293328142,-0.175540977,-0.231925207,-1.586157066,1.881534388,0.240825082,-0.58551202,-0.724040243,0.423000251,0.293328142,-0.175540977,-0.231925207,-1.586157066,0.240825082,,3,9.985978173
0.52693,0,6.2,0.504,8.725,83,2.8944,8,307,17.4,382,4.63,50,-0.640687567,0,1.062777836,2.079441542,3.912023005,7.255841507,4.362070671,1.532556868,-0.724040243,-0.437762818,-0.48730718,3.476738826,-0.602392008,0.543703244,0.275597691,0.062052885,-0.231925207,-1.399817794,2.150229246,0.240825082,-0.58551202,-0.724040243,0.543703244,0.275597691,0.062052885,-0.231925207,-1.399817794,0.240825082,,3,11.074522
0.38214,0,6.2,0.504,8.04,86.5,3.2157,8,307,17.4,387.38,3.13,37.6,-0.961968245,0,1.168045063,2.079441542,3.62700405,7.289746034,4.422542711,1.141033005,-0.724040243,-0.437762818,-0.48730718,2.501893623,-0.602392008,0.630658798,0.30681006,-0.08661712,-0.036835963,-2.052022043,1.452845273,0.240825082,-0.58551202,-0.724040243,0.630658798,0.30681006,-0.08661712,-0.036835963,-2.052022043,0.240825082,,3,9.816501352
0.41238,0,6.2,0.504,7.163,79.9,3.2157,8,307,17.4,372.08,6.36,31.6,-0.885810025,0,1.168045063,2.079441542,3.453157121,7.192481864,4.307073269,1.850028377,-0.724040243,-0.437762818,-0.48730718,1.253807137,-0.602392008,0.464619925,0.217269063,-0.051375527,-0.036835963,-0.870970675,1.027476852,0.240825082,-0.58551202,-0.724040243,0.464619925,0.217269063,-0.051375527,-0.036835963,-0.870970675,0.240825082,,3,6.870718452
0.29819,0,6.2,0.504,7.686,17,3.3751,8,307,17.4,377.51,3.92,46.7,-1.210024412,0,1.216424954,2.079441542,3.843744165,7.227301183,2.571281591,1.366091654,-0.724040243,-0.437762818,-0.48730718,1.998105007,-0.602392008,-2.031355551,0.249323585,-0.201403082,0.052825334,-1.677117162,1.983164676,0.240825082,-0.58551202,-0.724040243,-2.031355551,0.249323585,-0.201403082,0.052825334,-1.677117162,0.240825082,,1,9.2163878
0.44178,0,6.2,0.504,6.552,21.4,3.3751,8,307,17.4,380.34,3.76,31.5,-0.816943258,0,1.216424954,2.079441542,3.449987546,7.245316039,2.776331099,1.324418957,-0.724040243,-0.437762818,-0.48730718,0.384273679,-0.602392008,-1.73650534,0.265907988,-0.019507994,0.052825334,-1.746535944,1.019721541,0.240825082,-0.58551202,-0.724040243,-1.73650534,0.265907988,-0.019507994,0.052825334,-1.746535944,0.240825082,,1,7.43771025
0.537,0,6.2,0.504,5.981,68.1,3.6715,8,307,17.4,378.35,11.65,24.3,-0.621757184,0,1.300600298,2.079441542,3.19047635,7.232657717,4.083654933,2.45530618,-0.724040243,-0.437762818,-0.48730718,-0.428334511,-0.602392008,0.143356323,0.254254789,0.070812765,0.208825494,0.137306959,0.384749918,0.240825082,-0.58551202,-0.724040243,0.143356323,0.254254789,0.070812765,0.208825494,0.137306959,0.240825082,,3,3.324845481
0.46296,0,6.2,0.504,7.412,76.9,3.6715,8,307,17.4,376.14,5.25,31.7,-0.770114622,0,1.300600298,2.079441542,3.456316681,7.218547857,4.25247837,1.658228077,-0.724040243,-0.437762818,-0.48730718,1.608166926,-0.602392008,0.386115384,0.241265309,0.002161575,0.208825494,-1.190473476,1.03520766,0.240825082,-0.58551202,-0.724040243,0.386115384,0.241265309,0.002161575,0.208825494,-1.190473476,0.240825082,,3,7.257686706
0.57529,0,6.2,0.507,8.337,73.3,3.8384,8,307,17.4,385.91,2.47,41.7,-0.552881017,0,1.345055613,2.079441542,3.730501129,7.280513489,4.185056494,0.904218151,-0.724040243,-0.411868273,-0.48730718,2.924563733,-0.602392008,0.289166336,0.298310617,0.102684648,0.29121347,-2.446510523,1.706081777,0.240825082,-0.58551202,-0.724040243,0.289166336,0.298310617,0.102684648,0.29121347,-2.446510523,0.240825082,,3,10.47429907
